ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
4651,Kwangwoon University (Ice Link),Nowon-gu,"24, Gwangun-ro 1-gil, Nowon-gu, Seoul",02-909-3114,http://icerink.kw.ac.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4667,golf course,Seocho-gu,"545-9, Gangnam-daero, Seocho-gu, Seoul",02-547-1831,http://www.gmaxgolf.co.kr/,0,Y,N,N,N,N,N,N,N,N,N,N,N
4673,Icheoni Plaza,Gangseo-gu,"271 Gonghang-daero, Gangseo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5379,Zinc Digital Tower,Seongdong-gu,"33, Seongsuil-ro 6-gil, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5384,Partner Tower 2nd,Guro-gu,"16, Digital-ro 32ga-gil, Guro-gu, Seoul",02-2028-3988,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1415,LG Art Center,Gangnam-gu,"508 Nonhyeon-ro, Gangnam-gu, Seoul",02-2005-0114,http://www.lgart.com,0,Y,Y,N,Y,N,N,Y,N,N,N,N,N
3544,Ewha Womans University E.C.C (Ewha Campus Valley),Seodaemun-gu,"52, Ewhayeodae-gil, Seodaemun-gu, Seoul",02-3277-2114,www.ewha.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3463,Sunil Business High School,Eunpyeong-gu,"27, Galhyeon-ro 29-gil, Eunpyeong-gu, Seoul",02-352-8025,www.ebiz.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3907,Lotte Department Store Daycare Center,Jongno-gu,"11, Bukchon-ro 5-gil, Jongno-gu, Seoul",02-3674-5004,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3917,Hongik Daycare Center,Yangcheon-gu,"5, Jiyang-ro 9-gil, Yangcheon-gu, Seoul",02-2607-4523,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
3534,Seoul First Graduate University,Gangbuk-gu,"225, Insubong-ro, Gangbuk-gu, Seoul",02-994-8311,,1,Y,Y,N,Y,Y,N,N,N,N,N,N,N
3057,Gwanghee Middle School,Seongdong-gu,"46, Dokseodang-ro 62-gil, Seongdong-gu, Seoul",02-2298-0250,www.kwanghee.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3065,Shinmyeong Middle School,Gangdong-gu,"33, Myeongil-ro 24-gil, Gangdong-gu, Seoul",02-477-9589,www.sinmyung.ms.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
3320,Sunil Girls' High School,Eunpyeong-gu,"27, Galhyeon-ro 29-gil, Eunpyeong-gu, Seoul",02-355-9994,www.sunil.hs.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3684,Node English Education Korea,Gangnam-gu,"31, Apgujeong-ro 80-gil, Gangnam-gu, Seoul",,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
3213,Selected Girls' Middle School,Eunpyeong-gu,"19, Seooreung-ro 20-gil, Eunpyeong-gu, Seoul",02-3156-1400,http://www.sunjung.ms.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4037,Keystone Daycare Center,Yongsan-gu,"37-7, Wonhyo-ro 35-gil, Yongsan-gu, Seoul",,,1,Y,Y,N,N,Y,N,N,N,N,N,N,N
2887,Gangnam Elementary School,Dongjak-gu,"15, Gangnamchodeung-gil, Dongjak-gu, Seoul",02-824-4471,www.kangnam-se.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3564,Dongmyeong Academy,Gwanak-gu,"52, Hoam-ro 26ga-gil, Gwanak-gu, Seoul",02-882-8950,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3570,Songpa Mega Study Academy,Songpa-gu,"92 Wiryeseong-daero, Songpa-gu, Seoul",031-8022-2027,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3523,Sungshin Women's University Unjeong Campus,Gangbuk-gu,"55 Dobong-ro 76ga-gil, Gangbuk-gu, Seoul",02-920-7870,http://www.sungshin.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3531,Chugye University of Arts,Seodaemun-gu,"7, Bukahyeon-ro 11ga-gil, Seodaemun-gu, Seoul",02-362-5700,www.chugye.ac.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2678,Miyang Elementary School,Gangbuk-gu,"195, Solsaem-ro, Gangbuk-gu, Seoul",02-989-9467,www.mi-yang.es.kr,3,N,Y,Y,Y,Y,N,N,N,N,N,N,N
5501,LG U+(KIDC),Gangnam-gu,"616 Eonju-ro, Gangnam-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2853,Dongshin Elementary School,Seongbuk-gu,"50, Bomunsa-gil, Seongbuk-gu, Seoul",02-923-3870,www.sdongsin.es.kr,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3566,Yurim Academy,Gwanak-gu,"46, Hoam-ro 20-gil, Gwanak-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3573,Topia Language School,Seongbuk-gu,"32 Samyang-ro, Seongbuk-gu, Seoul",02-986-0100,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3101,Northeast Middle School,Gangdong-gu,"305, Gangdong-daero, Gangdong-gu, Seoul",02-477-2280,www.dongbuk.ms.kr,0,N,Y,N,N,N,N,N,N,N,N,N,N
2539,Cheongwon Elementary School Kindergarten,Nowon-gu,"506 Hangulbiseok-ro, Nowon-gu, Seoul",02-3399-7886,www.cheongwon-seoul.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2558,Sangji Elementary School,Mapo-gu,"30, World Cup-ro 42-gil, Mapo-gu, Seoul",02-303-9009,www.seoulsangji.es.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2896,Mangwoo Elementary School,Jungnang-gu,"49, Mangwoo-ro 72-gil, Jungnang-gu, Seoul",02-2209-6323,www.mangwoo.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2898,Yeonchon Elementary School,Nowon-gu,"36, Gongneung-ro 58-gil, Nowon-gu, Seoul",02-972-1676,www.yeonchon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2908,Seoul Daebang Elementary School,Yeongdeungpo-gu,"14, Yeouidaebang-ro 35-gil, Yeongdeungpo-gu, Seoul",02-833-0083,www.sdaebang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3110,Middle school affiliated with Korea University,Seongbuk-gu,"161, Jeongneung-ro, Seongbuk-gu, Seoul",02-914-8853/914-3368,http://www.koryo.ms.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3113,Yongsan Middle School,Yongsan-gu,"60, Dutubbawi-ro, Yongsan-gu, Seoul",070-4000-3800,http://www.yong-san.ms.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3038,Jaehyun Middle School,Nowon-gu,"64, Deokneung-ro 82-gil, Nowon-gu, Seoul",02-932-4816,http://jaehyun.ms.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2503,Bulgwang Kindergarten,Songpa-gu,"23, Songpa-daero 4-gil, Songpa-gu, Seoul",02-422-1311~2,www.bulkwangkids.com,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3116,North Seoul Middle,Dobong-gu,"33, Dobong-ro 169ga-gil, Dobong-gu, Seoul",02-956-1004,http://www.bukseoul.ms.kr/,0,Y,N,N,N,Y,N,N,N,N,N,N,N
2581,Shinkwang Elementary School,Yongsan-gu,"263, Cheongpa-ro, Yongsan-gu, Seoul",02-710-7900,www.shinkwang.es.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3618,Jongno M Academy,Songpa-gu,"164 Jung-daero, Songpa-gu, Seoul",070-7438-6285,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
864,Saerakgol Children's Park Toilet,Eunpyeong-gu,"34 Eunpyeong-ro 3-ga-gil, Eunpyeong-gu, Seoul",,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
358,Garak 1-dong Community Center,Songpa-gu,"35, Songpa-daero, Songpa-gu, Seoul",02-2147-4450,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0100000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3831,Sanaeul Daycare Center,Gangseo-gu,"14, Gomdalae-ro 51-gil, Gangseo-gu, Seoul",02-2653-1335,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3860,Jian Daycare Center,Gwangjin-gu,"26-4, Ttukseom-ro 58ga-gil, Gwangjin-gu, Seoul",02-3436-3866,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3862,Hanul Daycare Center,Gwangjin-gu,"51 Cheonho-daero 117-gil, Gwangjin-gu, Seoul",02-458-7005,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3864,Skylight Daycare Center,Jungnang-gu,"14, Bonghwasan-ro 21-gil, Jungnang-gu, Seoul",02-434-7117,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3851,Nazareth Daycare Center,Mapo-gu,"24-1 Maebongsan-ro, Mapo-gu, Seoul",02-374-9134,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3868,Disciple Daycare Center,Nowon-gu,"10, Junggye-ro 14ba-gil, Nowon-gu, Seoul",02-930-3172,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1,Outback Steak House Namyeong Branch,Jung-gu,"270, Hangang-daero, Jung-gu, Seoul",02-793-9241,http://www.outback.co.kr,0,Y,N,N,N,N,N,N,N,N,N,N,N
3,Kim Smart (Currently: E-Mart Everyday),Gangbuk-gu,"18, Ohyeon-ro 32-gil, Gangbuk-gu, Seoul",02-985-9500,http://www.emarteveryday.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
231,Sugung-dong Community Center,Guro-gu,"32, Ori-ro 15-gil, Guro-gu, Seoul",02-2620-7650,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1015,0,Y,Y,N,N,N,N,N,N,N,N,N,N
236,Dapsimni 1-dong Community Center,Dongdaemun-gu,"30, Sagajeong-ro, Dongdaemun-gu, Seoul",02-2171-6220,http://dong.ddm.go.kr/intro,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4094,Guripamsa Daycare Center,Gangdong-gu,"28, Sangam-ro 4-ga-gil, Gangdong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1646,Noryangjin Church Memorial Hall,Dongjak-gu,"9, Noryangjin-ro 30-gil, Dongjak-gu, Seoul",02-814-3425,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4071,Doremi Daycare Center,Songpa-gu,"13, Songi-ro 17-gil, Songpa-gu, Seoul",02-430-3123,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4073,Kohemi Kids Daycare Center,Songpa-gu,"37, Ogeum-ro 36-gil, Songpa-gu, Seoul",02-448-4481,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4079,Sprout Daycare Center,Seongdong-gu,"43, Yongdapjungang-gil, Seongdong-gu, Seoul",02-2215-3787,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4080,Gwanin A.B.C Daycare Center,Seongdong-gu,"20, Wangsimni-ro 28-gil, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4522,Seongshim Daycare Center,Gangseo-gu,"5, Hwagok-ro 13ga-gil, Gangseo-gu, Seoul",02-2692-0900,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5515,Dongdaemun Cultural Center,Dongdaemun-gu,"210-9 Dapsimni-ro, Dongdaemun-gu, Seoul",02-2241-9300,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
109,Eungam 3-dong Community Center,Eunpyeong-gu,"410-17, Bulgwangcheon-gil, Eunpyeong-gu, Seoul",02-351-5272,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002312,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1496,Hwigyeong Cultural Wedding Center,Dongdaemun-gu,"123 Mangwoo-ro, Dongdaemun-gu, Seoul",,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
1510,Mission Church,Gangseo-gu,"74, Gomdalae-ro 25-gil, Gangseo-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
142,Siheung 4-dong Office,Geumcheon-gu,"14, Doksan-ro 36-gil, Geumcheon-gu, Seoul",02-2627-2519,http://siheung4.geumcheon.go.kr/main/index/index033.jsp,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
1518,Woochang Building (5-story church),Seodaemun-gu,"40, Susaek-ro, Seodaemun-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1550,Saejungnang Church,Jungnang-gu,"183 Mangwoo-ro, Jungnang-gu, Seoul",02-919-2214,www.sjrch.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
507,Myeonmok 1 Public Security Center,Jungnang-gu,"7, Myeonmok-ro 66-gil, Jungnang-gu, Seoul",02-434-6307,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
545,Seongnae district,Gangdong-gu,"33 Seongnae-ro, Gangdong-gu, Seoul",02-478-0880,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1557,Changdong First Church,Dobong-gu,"126 Haedung-ro, Dobong-gu, Seoul",,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1562,Glory Church,Jongno-gu,"20 Bibong 5-gil, Jongno-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
839,Public toilet,Dobong-gu,"33, Sirubong-ro 6-gil, Dobong-gu, Seoul",,,0,Y,N,N,N,Y,N,N,N,N,N,N,N
229,Godeok 1-dong Community Service Center,Gangdong-gu,"55, Arisu-ro 54-gil, Gangdong-gu, Seoul",02-3425-7520,http://dong.gangdong.go.kr/site/contents/dong/3240043/main.jsp,0,N,Y,N,N,N,N,N,N,N,N,N,N
5730,BYRDS (Buzz),Mapo-gu,"51, Wausan-ro, Mapo-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
5738,Lezhin Comics V Hall,Mapo-gu,"25 Hongik-ro, Mapo-gu, Seoul Seogyo Hotel Annex Basement",,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
5741,Myeongwolgwan,Mapo-gu,"6-5, Wausan-ro 19-gil, Mapo-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
372,Seogyo-dong Community Center,Mapo-gu,"15, World Cupbuk-ro, Mapo-gu, Seoul",02-3153-6740,http://www.mapo.go.kr/CmsWeb/template/seogyo,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
103,Dunchon 1-dong Community Service Center,Gangdong-gu,"31, Yangjae-daero 84-gil, Gangdong-gu, Seoul",02-3425-7880,http://dong.gangdong.go.kr/site/contents/dong/3240058/main.jsp?uri=http%3A%2F%2Fdong.gangdong.go.kr%2Fsite%2Fcontents%2Fdong%2F3240058%2Fmain.jsp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
566,Jangwi District,Seongbuk-gu,"83, Hwarang-ro 19-gil, Seongbuk-gu, Seoul",02-915-1608,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
572,Seoul Gwangjin Police Station Junggok District 2,Gwangjin-gu,"385 Neungdong-ro, Gwangjin-gu, Seoul",02-447-0113,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5794,Yonsei University Auditorium,Seodaemun-gu,"Yonsei University Auditorium, 50, Yonsei-ro, Seodaemun-gu, Seoul",,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
5744,Hongdae Club M2,Mapo-gu,"1F, Afternoon Building, 20-5 Jandari-ro, Mapo-gu, Seoul",,,0,N,N,N,N,N,N,N,N,N,N,N,N
1613,Shaolin Seowon (Donginam),Gwanak-gu,"12, Bongcheon-ro 23ma-gil, Gwanak-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5761,Dongyoung Art Hall (formerly Enlightenment Art Hall),Gangnam-gu,"772 Yeoksam-dong, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
5688,Seoul Playground,Songpa-gu,"47 Jamsil-dong, Songpa-gu, Seoul",,,0,Y,Y,Y,N,Y,N,Y,N,N,N,N,N
868,Outing park toilet (inside the complex),Gangseo-gu,"23, Heojun-ro, Gangseo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5946,Seoul Library (formerly Seoul Government Building),Jung-gu,"31 Taepyeong-ro 1-ga, Jung-gu, Seoul",,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
883,Rainbow Park Toilet (inside the complex),Gangseo-gu,"37, Yangcheon-ro 57-gil, Gangseo-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
208,Songpa 2-dong Community Center,Songpa-gu,"32, Songi-ro, Songpa-gu, Seoul",02-2147-4330,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1500000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
184,Singil 4-dong Community Center,Yeongdeungpo-gu,"1, Singil-ro 42-gil, Yeongdeungpo-gu, Seoul",02-2670-1299,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E64%B5%BF,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5914,A Art Hall (formerly Shinyeon Art Hall),Jongno-gu,"1-37, Dongsung-dong, Jongno-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2315,Sisomo Tower (Gangnam Water Drop Dental Clinic),Gangnam-gu,"548, Samseong-ro, Gangnam-gu, Seoul",02-3288-4422/4433,www.waterdental.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2342,Mocory Hospital (Physical Therapy Room),Gangnam-gu,"218 Dogok-ro, Gangnam-gu, Seoul",02-1577-2575,www.mokhuri.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2347,Yudi Dental Clinic (Hyunjeong Building),Gangnam-gu,"332 Teheran-ro, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2021,Arts Church,Jongno-gu,"363-5, Segomjeong-ro, Jongno-gu, Seoul",02-379-8855,www.ynch.com,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2023,Hanmil Church,Gangseo-gu,"88, Sayeongro 2-gil, Gangseo-gu, Seoul",02-2605-7588,www.hanmil.or.kr/,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
2300,Sunshine Women's Hospital,Gangbuk-gu,"131 Dobong-ro, Gangbuk-gu, Seoul",02-983-7771,www.hatvit.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2304,Noble Nursing Hospital,Eunpyeong-gu,"304, Eungam-ro, Eunpyeong-gu, Seoul",02-382-0088,noblesilver.co.kr,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
2164,Seoul Veterans Hospital,Gangdong-gu,"53, Jinhwang-ro 61-gil, Gangdong-gu, Seoul",02-2225-1111,seoul.bohun.or.kr/,3,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N
2192,Powers Building (Lean Obstetrics and Gynecology),Dongdaemun-gu,"266 Dapsimni-ro, Dongdaemun-gu, Seoul",02-2244-1212,www.linlady.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2174,Eulji Hospital (Medical Building),Nowon-gu,"327, Gongneung-ro, Nowon-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2312,Healthy World Ahead Dental Hospital,Gangnam-gu,"46, Teheran-ro 87-gil, Gangnam-gu, Seoul",02-2016-7528,www.apsundental.com,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2053,Gwanak Plaza,Gwanak-gu,"212, Gwanak-ro, Gwanak-gu, Seoul",,,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2057,Hi Mart,Seongdong-gu,"356 Cheonho-daero, Seongdong-gu, Seoul",02-2249-8880,www.himart.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2076,Homeplus Gayang,Gangseo-gu,"431 Yangcheon-ro, Gangseo-gu, Seoul",02-2063-2080,www.homeplus.co.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2127,Hangang Sacred Heart Hospital Annex 1,Yeongdeungpo-gu,"12, Budnaruro 7-gil, Yeongdeungpo-gu, Seoul",02-2639-5114,hangang.hallym.or.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
961,First Button Midwifery,Seongbuk-gu,"48, Dongsomun-ro, Seongbuk-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2231,Saebit Nursing Hospital (Yoon Building),Gangseo-gu,"109 Hwagok-ro 61-gil, Gangseo-gu, Seoul",02-2658-3929,www.saebit.net,0,N,Y,N,Y,Y,N,N,N,N,N,N,N
2245,Chamsarang Hospital,Eunpyeong-gu,"10 Yeonseo-ro, Eunpyeong-gu, Seoul",02-382-7700,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
935,Seoul Orthopedics,Dobong-gu,"699 Madero, Dobong-gu, Seoul",02-956-2400,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
950,Yonsei Well Dental Clinic,Dobong-gu,"480, Dobong-ro, Dobong-gu, Seoul",02-902-7528,http://www.yonseiwell.co.kr/,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
1794,Spirit Church,Gangseo-gu,"47, Yangcheon-ro 6-gil, Gangseo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1796,Gwanak Church,Gwanak-gu,"11, Nangok-ro 9-gil, Gwanak-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2041,E-Mart Mukdong Branch,Jungnang-gu,"932, Dongil-ro, Jungnang-gu, Seoul",02-2083-1234,www.store.emart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3507,National Grand Gyeongsang Office,Seongbuk-gu,"77 Jeongneung-ro, Seongbuk-gu, Seoul",02-910-4511,http://kyungsang.kookmin.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3550,Broadcasting and Communications,Seongdong-gu,"12, Achasan-ro, Seongdong-gu, Seoul",02-460-6777,www.wseoul.knou.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3828,Yale Daycare Center,Eunpyeong-gu,"11, Eunpyeong-ro 6-gil, Eunpyeong-gu, Seoul",02-358-7020,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3835,Fun Solsol Daycare Center,Songpa-gu,"9, Dongnam-ro 24-gil, Songpa-gu, Seoul",02-403-3889,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4045,Googi Daycare,Gwanak-gu,"242, Munseong-ro, Gwanak-gu, Seoul",02-864-6636,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3401,Whimoon High School,Gangnam-gu,"541 Yeoksam-ro, Gangnam-gu, Seoul",070-7090-0300,http://www.whimoon.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2419,Sori Clinic@Gangseo Branch,Gangseo-gu,"215-1, Gangseo-ro, Gangseo-gu, Seoul",02-1600-7592,www.soreeearclinic.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3483,Seoul National University Haedong Academy,Gwanak-gu,"1, Gwanak-ro, Gwanak-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2829,Life Elementary School,Gangseo-gu,"84, Sayeong-ro 1-gil, Gangseo-gu, Seoul",070-4060-8046,www.sumyeong.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3497,Kwangwoon University (Hanul Hall),Nowon-gu,"53, Gwangun-ro 6-gil, Nowon-gu, Seoul",02-940-5114,http://www.kw.ac.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
2919,Changcheon Elementary School,Mapo-gu,"56, Baekbeom-ro 1-gil, Mapo-gu, Seoul",02-715-4667,www.changchon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3028,Window,Dobong-gu,"60, Nohae-ro 66-gil, Dobong-gu, Seoul",02-994-5934,www.changil.ms.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2447,Seoul Jeongjin School,Guro-gu,"158, Buil-ro 9-gil, Guro-gu, Seoul",02-2688-1303,www.jungjin.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3634,Crayon ARTSCHOOL,Dobong-gu,"14-11, Dodang-ro 6-gil, Dobong-gu, Seoul",02-3492-8915,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4226,Ward Cheonho Daycare Center,Gangdong-gu,"60, Cheonjung-ro 35-gil, Gangdong-gu, Seoul",02-483-1439,,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N
2453,Dongcheon School,Nowon-gu,"41 Nowon-ro 18-gil, Nowon-gu, Seoul",02-974-9575,www.dongchun.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3308,Gyeonggi Mechanical Technical High School,Nowon-gu,"264 Gongneung-ro, Nowon-gu, Seoul",070-7602-1608,www.ggmt.hs.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2976,Gaeung Elementary School,Guro-gu,"98 Gaebong-ro 11-gil, Guro-gu, Seoul",02-2683-1291,www.gaewoong.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2387,Kim Hongil Internal Medicine,Geumcheon-gu,"202 Siheung-daero, Geumcheon-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2396,Gangnam Central Nursing Hospital,Gangnam-gu,"6-9, Gwangpyeong-ro 51-gil, Gangnam-gu, Seoul",02-3411-2360,www.gangnamcentral.co.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2469,Dongbu Centerville Education Center (Uram Kindergarten),Gangseo-gu,"34, Yangcheon-ro 23-gil, Gangseo-gu, Seoul",02-2667-0645,www.wooram.kidis.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2970,Singil Elementary School,Dongjak-gu,"16, Almata-gil, Dongjak-gu, Seoul",02-815-3741,www.singil.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
195,Daejo-dong Community Service Center,Eunpyeong-gu,"24-3 Yeonseo-ro 20-gil, Eunpyeong-gu, Seoul",02-351-5182,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002302,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
569,Banghwa 3-dong Police Box,Gangseo-gu,"16, Geumnanghwa-ro 26-gil, Gangseo-gu, Seoul",02-2663-1121,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
586,Danghyeon District University,Nowon-gu,"64 Nowon-ro 17-gil, Nowon-gu, Seoul",02-979-7641,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1946,Seongdong Central Church,Seongdong-gu,"13, Nangye-ro, Seongdong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1954,Church of the Nations,Songpa-gu,"17-18, Dongnam-ro 14-gil, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
